column 1,address_1,case_number,city,clearance_type,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
2763,2100 Block W 1630 N,C1928068,CLINTON,,07/31/2018 06:09:20 AM,Monday,21,07/30/2018 09:23:40 PM,Traffic Stop,865308724,CAD: Traffic Stop,41.1375843,"{'type': 'Point', 'coordinates': [-112.0663844, 41.1375843]}",-112.0663844,Vehicle Stop,UT,08/11/2018 12:02:59 PM,84015.0
2764,1700 Block N 2900 W,C1928080,CLINTON,,07/31/2018 06:09:20 AM,Monday,21,07/30/2018 09:42:59 PM,Extra Patrol REQUEST,865308720,CAD: Extra Patrol REQUEST,41.1383663,"{'type': 'Point', 'coordinates': [-112.0820839, 41.1383663]}",-112.0820839,Community Policing,UT,08/11/2018 12:02:59 PM,84015.0
2765,1800 Block W 800 N,C1928081,CLINTON,,07/31/2018 06:09:20 AM,Monday,21,07/30/2018 09:43:18 PM,Traffic Stop,865308722,CAD: Traffic Stop,41.1253615,"{'type': 'Point', 'coordinates': [-112.0633239, 41.1253615]}",-112.0633239,Vehicle Stop,UT,08/11/2018 12:03:00 PM,84015.0
2766,1400 Block N 2000 W,C1928087,CLINTON,,07/31/2018 06:09:20 AM,Monday,22,07/30/2018 10:01:23 PM,Traffic Stop,865308719,CAD: Traffic Stop,41.1341869,"{'type': 'Point', 'coordinates': [-112.0645028, 41.1341869]}",-112.0645028,Vehicle Stop,UT,08/11/2018 12:03:00 PM,84015.0
2767,2900 Block W 1800 N,C1928088,CLINTON,,07/31/2018 06:09:20 AM,Monday,22,07/30/2018 10:03:43 PM,Traffic Stop,865308721,CAD: Traffic Stop,41.1402162,"{'type': 'Point', 'coordinates': [-112.0818459, 41.1402162]}",-112.0818459,Vehicle Stop,UT,08/11/2018 12:03:00 PM,84015.0
2768,1000 Block W 1800 N,C1928097,CLINTON,,07/31/2018 06:09:20 AM,Monday,22,07/30/2018 10:21:11 PM,Extra Patrol On Site Call,865308716,CAD: Extra Patrol On Site Call,41.1384681,"{'type': 'Point', 'coordinates': [-112.0455644, 41.1384681]}",-112.0455644,Community Policing,UT,08/11/2018 12:03:00 PM,84015.0
2769,1200 Block N 1000 W,C1928100,CLINTON,,07/31/2018 06:09:20 AM,Monday,22,07/30/2018 10:26:32 PM,Extra Patrol On Site Call,865308718,CAD: Extra Patrol On Site Call,41.1311042,"{'type': 'Point', 'coordinates': [-112.0450099, 41.1311042]}",-112.0450099,Community Policing,UT,08/11/2018 12:03:00 PM,84015.0
2770,2000 Block N 2000 W,C1928101,CLINTON,,07/31/2018 06:09:20 AM,Monday,22,07/30/2018 10:27:04 PM,Traffic Stop,865308717,CAD: Traffic Stop,41.1427635,"{'type': 'Point', 'coordinates': [-112.0633744, 41.1427635]}",-112.0633744,Vehicle Stop,UT,08/11/2018 12:03:00 PM,84015.0
2771,500 Block W 2300 N,C1928104,CLINTON,,07/31/2018 06:09:20 AM,Monday,22,07/30/2018 10:34:06 PM,Extra Patrol On Site Call,865308715,CAD: Extra Patrol On Site Call,41.1471571,"{'type': 'Point', 'coordinates': [-112.0365146, 41.1471571]}",-112.0365146,Community Policing,UT,08/11/2018 12:03:00 PM,84015.0
2772,2300 Block W 1800 N,C1928106,CLINTON,,07/31/2018 06:09:20 AM,Monday,22,07/30/2018 10:41:03 PM,Traffic Stop,865308714,CAD: Traffic Stop,41.1398759,"{'type': 'Point', 'coordinates': [-112.0703315, 41.1398759]}",-112.0703315,Vehicle Stop,UT,08/11/2018 12:03:00 PM,84015.0
2773,2500 Block W 1300 N,C1928114,CLINTON,,07/31/2018 06:09:20 AM,Monday,23,07/30/2018 11:05:06 PM,Traffic Stop,865308713,CAD: Traffic Stop,41.1326465,"{'type': 'Point', 'coordinates': [-112.0741609, 41.1326465]}",-112.0741609,Vehicle Stop,UT,08/11/2018 12:03:00 PM,84015.0
2774,1500 Block W 800 N,C1928121,CLINTON,,07/31/2018 06:09:20 AM,Monday,23,07/30/2018 11:21:38 PM,Traffic Stop,865308712,CAD: Traffic Stop,41.1253441,"{'type': 'Point', 'coordinates': [-112.0548656, 41.1253441]}",-112.0548656,Vehicle Stop,UT,08/11/2018 12:03:00 PM,84015.0
2775,2200 Block N 1500 W,C1928126,CLINTON,,07/31/2018 06:09:20 AM,Monday,23,07/30/2018 11:32:52 PM,Extra Patrol On Site Call,865308711,CAD: Extra Patrol On Site Call,41.1457978,"{'type': 'Point', 'coordinates': [-112.0548283, 41.1457978]}",-112.0548283,Community Policing,UT,08/11/2018 12:03:00 PM,84015.0
2776,1500 Block N 3000 W,C1929494,CLINTON,,08/04/2018 06:10:47 AM,Friday,7,08/03/2018 07:24:31 AM,Traffic Stop,866088270,CAD: Traffic Stop,41.1351432,"{'type': 'Point', 'coordinates': [-112.083264, 41.1351432]}",-112.083264,Vehicle Stop,UT,08/18/2018 03:20:51 AM,84015.0
2777,1500 Block N 950 W,C1929590,CLINTON,,08/04/2018 06:10:47 AM,Friday,11,08/03/2018 11:50:11 AM,Harassment,866088265,CAD: Harassment,41.1349729,"{'type': 'Point', 'coordinates': [-112.0441764, 41.1349729]}",-112.0441764,Disorder,UT,08/18/2018 03:20:51 AM,84015.0
2778,1800 Block N 810 W,C1929713,CLINTON,,08/04/2018 06:10:47 AM,Friday,17,08/03/2018 05:31:31 PM,Agency Assistance,866088259,CAD: Agency Assistance,41.1399031,"{'type': 'Point', 'coordinates': [-112.0416039, 41.1399031]}",-112.0416039,Other,UT,08/18/2018 03:20:51 AM,84015.0
2779,1500 Block N 2275 W,C1929717,CLINTON,,08/04/2018 06:10:47 AM,Friday,17,08/03/2018 05:46:06 PM,Neighborhood Dispute,866088260,CAD: Neighborhood Dispute,41.1354884,"{'type': 'Point', 'coordinates': [-112.0696936, 41.1354884]}",-112.0696936,Disorder,UT,08/18/2018 03:20:51 AM,84015.0
2780,1700 Block N 2000 W,C1929819,CLINTON,,08/04/2018 06:10:47 AM,Friday,21,08/03/2018 09:39:43 PM,Traffic Stop,866088251,CAD: Traffic Stop,41.1385131,"{'type': 'Point', 'coordinates': [-112.064424, 41.1385131]}",-112.064424,Vehicle Stop,UT,08/18/2018 03:20:51 AM,84015.0
2781,600 Block N 1360 W,C1923105,CLINTON,,07/19/2018 06:56:59 AM,Wednesday,20,07/18/2018 08:00:30 PM,Susp Circumstance,864368681,CAD: Susp Circumstance,41.1225045,"{'type': 'Point', 'coordinates': [-112.0521359, 41.1225045]}",-112.0521359,Community Policing,UT,07/31/2018 02:25:32 AM,84015.0
2782,2100 Block W 1800 N,C1923111,CLINTON,,07/19/2018 06:56:59 AM,Wednesday,20,07/18/2018 08:12:19 PM,Traffic Stop,864368683,CAD: Traffic Stop,41.1402696,"{'type': 'Point', 'coordinates': [-112.0666946, 41.1402696]}",-112.0666946,Vehicle Stop,UT,07/31/2018 02:25:32 AM,84015.0
2783,1000 Block W 1800 N,C1929483,CLINTON,,08/04/2018 06:10:47 AM,Friday,6,08/03/2018 06:41:58 AM,Traffic Stop,866088271,CAD: Traffic Stop,41.138681,"{'type': 'Point', 'coordinates': [-112.0457166, 41.138681]}",-112.0457166,Vehicle Stop,UT,08/18/2018 03:20:51 AM,84015.0
2784,2200 Block N 1500 W,C1930068,CLINTON,,08/05/2018 06:24:55 AM,Saturday,14,08/04/2018 02:07:42 PM,Susp Circumstance,866164559,CAD: Susp Circumstance,41.1457978,"{'type': 'Point', 'coordinates': [-112.0548283, 41.1457978]}",-112.0548283,Community Policing,UT,08/18/2018 09:00:58 PM,84015.0
2785,1100 Block W 800 N,C1930132,CLINTON,,08/05/2018 06:24:55 AM,Saturday,18,08/04/2018 06:09:41 PM,Traffic Stop,866164555,CAD: Traffic Stop,41.1258046,"{'type': 'Point', 'coordinates': [-112.047153, 41.1258046]}",-112.047153,Vehicle Stop,UT,08/18/2018 09:00:58 PM,84015.0
2786,1000 Block N 1500 W,C1930134,CLINTON,,08/05/2018 06:24:55 AM,Saturday,18,08/04/2018 06:16:21 PM,Traffic Stop,866164554,CAD: Traffic Stop,41.1282801,"{'type': 'Point', 'coordinates': [-112.0545138, 41.1282801]}",-112.0545138,Vehicle Stop,UT,08/18/2018 09:00:58 PM,84015.0
2787,2500 Block N 720 W,C1930146,CLINTON,,08/05/2018 06:24:55 AM,Saturday,18,08/04/2018 06:32:33 PM,Traffic Stop,866164552,CAD: Traffic Stop,41.1505575,"{'type': 'Point', 'coordinates': [-112.0395464, 41.1505575]}",-112.0395464,Vehicle Stop,UT,08/18/2018 09:00:58 PM,84015.0
2788,2100 Block N 2600 W,C1930152,CLINTON,,08/05/2018 06:24:55 AM,Saturday,18,08/04/2018 06:40:08 PM,Fraud Activities,866164549,CAD: Fraud Activities,41.144251,"{'type': 'Point', 'coordinates': [-112.07617, 41.144251]}",-112.07617,Theft,UT,08/18/2018 09:00:58 PM,84015.0
2789,2100 Block N 850 W,C1930158,CLINTON,,08/05/2018 06:24:55 AM,Saturday,18,08/04/2018 06:49:48 PM,Agency Assistance,866164551,CAD: Agency Assistance,41.1443527,"{'type': 'Point', 'coordinates': [-112.0419555, 41.1443527]}",-112.0419555,Other,UT,08/18/2018 09:00:58 PM,84015.0
2790,1800 Block W 800 N,C1930173,CLINTON,,08/05/2018 06:24:55 AM,Saturday,19,08/04/2018 07:51:53 PM,Traffic Stop,866164550,CAD: Traffic Stop,41.1253615,"{'type': 'Point', 'coordinates': [-112.0633239, 41.1253615]}",-112.0633239,Vehicle Stop,UT,08/18/2018 09:00:58 PM,84015.0
2791,2500 Block N 2000 W,C1930183,CLINTON,,08/05/2018 06:24:55 AM,Saturday,20,08/04/2018 08:15:38 PM,Traffic Stop,866164548,CAD: Traffic Stop,41.1500052,"{'type': 'Point', 'coordinates': [-112.0640985, 41.1500052]}",-112.0640985,Vehicle Stop,UT,08/18/2018 09:00:58 PM,84015.0
2792,2000 Block N 1000 W,C1930192,CLINTON,,08/05/2018 06:24:55 AM,Saturday,20,08/04/2018 08:43:53 PM,Traffic Stop,866164547,CAD: Traffic Stop,41.1428162,"{'type': 'Point', 'coordinates': [-112.045504, 41.1428162]}",-112.045504,Vehicle Stop,UT,08/18/2018 09:00:59 PM,84015.0
2793,1600 Block N 3000 W,C1930224,CLINTON,,08/05/2018 06:24:55 AM,Saturday,21,08/04/2018 09:58:49 PM,Traffic Stop,866164546,CAD: Traffic Stop,41.1365584,"{'type': 'Point', 'coordinates': [-112.0838169, 41.1365584]}",-112.0838169,Vehicle Stop,UT,08/18/2018 09:00:59 PM,84015.0
2794,1600 Block N 2000 W,C1930225,CLINTON,,08/05/2018 06:24:55 AM,Saturday,22,08/04/2018 10:02:33 PM,Traffic Stop,866164545,CAD: Traffic Stop,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Vehicle Stop,UT,08/18/2018 09:00:59 PM,84015.0
2795,1600 Block N 2000 W,C1930240,CLINTON,,08/05/2018 06:24:55 AM,Saturday,22,08/04/2018 10:34:33 PM,Traffic Stop,866164542,CAD: Traffic Stop,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Vehicle Stop,UT,08/18/2018 09:00:59 PM,84015.0
2796,1900 Block W 2300 N,C1930246,CLINTON,,08/05/2018 06:24:55 AM,Saturday,22,08/04/2018 10:50:00 PM,Traffic Stop,866164541,CAD: Traffic Stop,41.1474561,"{'type': 'Point', 'coordinates': [-112.0627045, 41.1474561]}",-112.0627045,Vehicle Stop,UT,08/18/2018 09:00:59 PM,84015.0
2797,1700 Block W 2300 N,C1930252,CLINTON,,08/05/2018 06:24:55 AM,Saturday,22,08/04/2018 10:59:37 PM,Traffic Stop,866164540,CAD: Traffic Stop,41.1471255,"{'type': 'Point', 'coordinates': [-112.0552701, 41.1471255]}",-112.0552701,Vehicle Stop,UT,08/18/2018 09:00:59 PM,84015.0
2798,1400 Block N 780 W,C1930269,CLINTON,,08/05/2018 08:48:04 AM,Saturday,23,08/04/2018 11:39:34 PM,Susp Circumstance,866172259,CAD: Susp Circumstance,41.1341913,"{'type': 'Point', 'coordinates': [-112.0405782, 41.1341913]}",-112.0405782,Community Policing,UT,08/18/2018 09:00:59 PM,84015.0
2799,900 Block N 1000 W,C1942405,CLINTON,,09/04/2018 06:37:37 AM,Monday,13,09/03/2018 01:24:48 PM,Traffic Stop,869091582,CAD: Traffic Stop,41.1268582,"{'type': 'Point', 'coordinates': [-112.0449402, 41.1268582]}",-112.0449402,Vehicle Stop,UT,09/17/2018 02:35:00 PM,84015.0
2800,2200 Block N 1000 W,C1942425,CLINTON,,09/04/2018 06:37:37 AM,Monday,14,09/03/2018 02:53:03 PM,Traffic Stop,869091581,CAD: Traffic Stop,41.14567820000001,"{'type': 'Point', 'coordinates': [-112.0456868, 41.14567820000001]}",-112.0456868,Vehicle Stop,UT,09/17/2018 02:35:01 PM,84015.0
2801,1100 Block W 2250 N,C1935458,CLINTON,,08/18/2018 06:08:14 AM,Friday,4,08/17/2018 04:20:20 AM,Noise Complaint,867504478,CAD: Noise Complaint,41.1462229,"{'type': 'Point', 'coordinates': [-112.0481454, 41.1462229]}",-112.0481454,Disorder,UT,09/01/2018 02:11:11 AM,84015.0
2802,1800 Block N 2700 W,C1935522,CLINTON,,08/18/2018 06:08:14 AM,Friday,10,08/17/2018 10:06:24 AM,Theft,867504476,CAD: Theft,41.1404474,"{'type': 'Point', 'coordinates': [-112.0777054, 41.1404474]}",-112.0777054,Theft,UT,09/01/2018 02:11:11 AM,84015.0
2803,1600 Block W 1800 N,C1935528,CLINTON,,08/18/2018 06:08:14 AM,Friday,10,08/17/2018 10:25:12 AM,Traffic Stop,867504477,CAD: Traffic Stop,41.1404404,"{'type': 'Point', 'coordinates': [-112.0566272, 41.1404404]}",-112.0566272,Vehicle Stop,UT,09/01/2018 02:11:11 AM,84015.0
2804,1600 Block N 2000 W,C1935665,CLINTON,,08/18/2018 06:08:14 AM,Friday,16,08/17/2018 04:52:57 PM,Criminal Trespass,867504468,CAD: Criminal Trespass,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Property Crime,UT,09/01/2018 02:11:11 AM,84015.0
2805,1800 Block N 1350 W,C1935712,CLINTON,,08/18/2018 06:08:14 AM,Friday,18,08/17/2018 06:58:22 PM,Assist Citizen,867504465,CAD: Assist Citizen,41.1389991,"{'type': 'Point', 'coordinates': [-112.0519218, 41.1389991]}",-112.0519218,Other,UT,09/01/2018 02:11:11 AM,84015.0
2806,1200 Block W 1750 N,C1935713,CLINTON,,08/18/2018 06:08:14 AM,Friday,19,08/17/2018 07:06:36 PM,Susp Vehicle,867504464,CAD: Susp Vehicle,41.1392737,"{'type': 'Point', 'coordinates': [-112.0490916, 41.1392737]}",-112.0490916,Community Policing,UT,09/01/2018 02:11:11 AM,84015.0
2807,900 Block W 2225 N,C1935737,CLINTON,,08/18/2018 06:08:14 AM,Friday,20,08/17/2018 08:13:21 PM,Controlled Substance Problem,867504461,CAD: Controlled Substance Problem,41.1460309,"{'type': 'Point', 'coordinates': [-112.0433894, 41.1460309]}",-112.0433894,Drugs,UT,09/01/2018 02:11:11 AM,84015.0
2808,2100 Block W 1570 N,C1935738,CLINTON,,08/18/2018 06:08:14 AM,Friday,20,08/17/2018 08:14:39 PM,Residential Alarm,867504460,CAD: Residential Alarm,41.1368269,"{'type': 'Point', 'coordinates': [-112.0663678, 41.1368269]}",-112.0663678,Alarm,UT,09/01/2018 02:11:11 AM,84015.0
2809,800 Block W 2300 N,C1935930,CLINTON,,08/19/2018 06:31:43 AM,Saturday,12,08/18/2018 12:07:14 PM,Traffic Stop,867571472,CAD: Traffic Stop,41.1473544,"{'type': 'Point', 'coordinates': [-112.0416986, 41.1473544]}",-112.0416986,Vehicle Stop,UT,09/01/2018 02:11:11 AM,84015.0
2810,2200 Block N 1500 W,C1953869,CLINTON,,10/02/2018 06:15:01 AM,Monday,12,10/01/2018 12:47:33 PM,Community Oriented Policing,879736575,CAD: Community Oriented Policing,41.1456692,"{'type': 'Point', 'coordinates': [-112.0548029, 41.1456692]}",-112.0548029,Community Policing,UT,10/16/2018 03:14:39 AM,84015.0
2811,2300 Block N 1500 W,C1954151,CLINTON,,10/03/2018 06:15:29 AM,Tuesday,1,10/02/2018 01:15:19 AM,Extra Patrol On Site Call,879817863,CAD: Extra Patrol On Site Call,41.1477739,"{'type': 'Point', 'coordinates': [-112.0547823, 41.1477739]}",-112.0547823,Community Policing,UT,10/16/2018 08:54:26 PM,84015.0
2812,2000 Block W 800 N,C1902635,CLINTON,,06/02/2018 06:50:01 AM,Friday,8,06/01/2018 08:29:45 AM,Traffic Stop,856192832,CAD: Traffic Stop,41.1253533,"{'type': 'Point', 'coordinates': [-112.0645255, 41.1253533]}",-112.0645255,Vehicle Stop,UT,06/16/2018 04:48:13 AM,84015.0
2813,2200 Block N 1500 W,C1841435,CLINTON,,01/04/2018 05:27:05 PM,Sunday,11,12/31/2017 11:13:31 AM,Warrant Service,830861565,CAD: Warrant Service,41.1457978,"{'type': 'Point', 'coordinates': [-112.0548283, 41.1457978]}",-112.0548283,Other,UT,01/19/2018 10:08:26 PM,84015.0
2814,2000 Block W 800 N,C1935940,CLINTON,,08/19/2018 06:31:43 AM,Saturday,13,08/18/2018 01:02:01 PM,Traffic Stop,867571471,CAD: Traffic Stop,41.1253533,"{'type': 'Point', 'coordinates': [-112.0645255, 41.1253533]}",-112.0645255,Vehicle Stop,UT,09/01/2018 02:11:11 AM,84015.0
2815,1100 Block W 1580 N,C1933960,CLINTON,,08/15/2018 06:08:51 AM,Tuesday,0,08/14/2018 12:58:06 AM,Threatening,866995623,CAD: Threatening,41.1369786,"{'type': 'Point', 'coordinates': [-112.0471802, 41.1369786]}",-112.0471802,Disorder,UT,08/28/2018 10:39:45 AM,84015.0
2816,2100 Block W 1520 N,C1933991,CLINTON,,08/15/2018 06:08:51 AM,Tuesday,5,08/14/2018 05:53:18 AM,Vehicle Burglary,866995622,CAD: Vehicle Burglary,41.1357692,"{'type': 'Point', 'coordinates': [-112.0663465, 41.1357692]}",-112.0663465,Theft from Vehicle,UT,08/28/2018 10:39:45 AM,84015.0
2817,2500 Block W 1445 N,C1933996,CLINTON,,08/15/2018 06:08:51 AM,Tuesday,6,08/14/2018 06:16:25 AM,"Theft, Automobile",866995612,"CAD: Theft, Automobile",41.1345117,"{'type': 'Point', 'coordinates': [-112.0742027, 41.1345117]}",-112.0742027,Theft of Vehicle,UT,08/28/2018 10:39:45 AM,84015.0
2818,1900 Block N 2000 W,C1934046,CLINTON,,08/15/2018 06:08:51 AM,Tuesday,8,08/14/2018 08:17:33 AM,Business Alarm,866995617,CAD: Business Alarm,41.141532,"{'type': 'Point', 'coordinates': [-112.0638863, 41.141532]}",-112.0638863,Alarm,UT,08/28/2018 10:39:45 AM,84015.0
2819,3300 Block W 1500 N,C1935974,CLINTON,,08/19/2018 06:31:43 AM,Saturday,15,08/18/2018 03:12:12 PM,Fraud Activities,867571470,CAD: Fraud Activities,41.1359453,"{'type': 'Point', 'coordinates': [-112.0896212, 41.1359453]}",-112.0896212,Theft,UT,09/01/2018 02:11:12 AM,84015.0
2820,1300 Block N 2000 W,C1935995,CLINTON,,08/19/2018 06:31:43 AM,Saturday,16,08/18/2018 04:12:44 PM,Traffic Stop,867571469,CAD: Traffic Stop,41.1326632,"{'type': 'Point', 'coordinates': [-112.064157, 41.1326632]}",-112.064157,Vehicle Stop,UT,09/01/2018 02:11:12 AM,84015.0
2821,700 Block W 1300 N,C1936016,CLINTON,,08/19/2018 06:31:43 AM,Saturday,17,08/18/2018 05:09:36 PM,Traffic Stop,867571468,CAD: Traffic Stop,41.1326045,"{'type': 'Point', 'coordinates': [-112.03963, 41.1326045]}",-112.03963,Vehicle Stop,UT,09/01/2018 02:11:12 AM,84015.0
2822,1300 Block W 1800 N,C1934561,CLINTON,,08/16/2018 06:02:40 AM,Wednesday,12,08/15/2018 12:16:29 PM,Accident Property Damage,867240041,CAD: Accident Property Damage,41.1398792,"{'type': 'Point', 'coordinates': [-112.0509677, 41.1398792]}",-112.0509677,Traffic,UT,08/30/2018 12:01:00 AM,84015.0
2823,1800 Block N 925 W,C1934699,CLINTON,,08/16/2018 06:02:40 AM,Wednesday,16,08/15/2018 04:23:05 PM,Traffic Stop,867240030,CAD: Traffic Stop,41.1342462,"{'type': 'Point', 'coordinates': [-112.0396221, 41.1342462]}",-112.0396221,Vehicle Stop,UT,08/30/2018 12:01:02 AM,84015.0
2824,2200 Block N 1500 W,C1934700,CLINTON,,08/16/2018 06:02:40 AM,Wednesday,16,08/15/2018 04:23:42 PM,Sex Offender Registration,867240031,CAD: Sex Offender Registration,41.1457978,"{'type': 'Point', 'coordinates': [-112.0548283, 41.1457978]}",-112.0548283,Other Sexual Offense,UT,08/30/2018 12:01:02 AM,84015.0
2825,2700 Block W 2100 N,C1934721,CLINTON,,08/16/2018 06:02:40 AM,Wednesday,17,08/15/2018 05:03:46 PM,Vehicle Burglary,867240027,CAD: Vehicle Burglary,41.1445167,"{'type': 'Point', 'coordinates': [-112.0778721, 41.1445167]}",-112.0778721,Theft from Vehicle,UT,08/30/2018 12:01:02 AM,84015.0
2826,1600 Block N 2650 W,C1934722,CLINTON,,08/16/2018 06:02:40 AM,Wednesday,17,08/15/2018 05:05:28 PM,Harassment,867240028,CAD: Harassment,41.136694,"{'type': 'Point', 'coordinates': [-112.0779077, 41.136694]}",-112.0779077,Disorder,UT,08/30/2018 12:01:02 AM,84015.0
2827,1800 Block N 725 W,C1934995,CLINTON,,08/17/2018 06:11:10 AM,Thursday,9,08/16/2018 09:46:32 AM,Residential Alarm,867433017,CAD: Residential Alarm,41.139896,"{'type': 'Point', 'coordinates': [-112.039904, 41.139896]}",-112.039904,Alarm,UT,08/30/2018 12:01:05 AM,84015.0
2828,2700 Block W 1700 N,C1935073,CLINTON,,08/17/2018 06:11:10 AM,Thursday,12,08/16/2018 12:34:19 PM,Agency Assistance,867433014,CAD: Agency Assistance,41.1387765,"{'type': 'Point', 'coordinates': [-112.0780867, 41.1387765]}",-112.0780867,Other,UT,08/30/2018 12:01:05 AM,84015.0
2829,1000 Block W 1300 N,C1931008,CLINTON,,08/07/2018 06:15:11 AM,Monday,21,08/06/2018 09:53:29 PM,Traffic Stop,866359218,CAD: Traffic Stop,41.133218,"{'type': 'Point', 'coordinates': [-112.04497, 41.133218]}",-112.04497,Vehicle Stop,UT,08/21/2018 12:01:08 AM,84015.0
2830,1800 Block W 800 N,C1931010,CLINTON,,08/07/2018 06:15:11 AM,Monday,21,08/06/2018 09:58:27 PM,Traffic Stop,866359217,CAD: Traffic Stop,41.1253615,"{'type': 'Point', 'coordinates': [-112.0633239, 41.1253615]}",-112.0633239,Vehicle Stop,UT,08/21/2018 12:01:08 AM,84015.0
2831,2100 Block W 1800 N,C1931012,CLINTON,,08/07/2018 06:15:11 AM,Monday,22,08/06/2018 10:09:30 PM,Traffic Stop,866359216,CAD: Traffic Stop,41.1402696,"{'type': 'Point', 'coordinates': [-112.0666946, 41.1402696]}",-112.0666946,Vehicle Stop,UT,08/21/2018 12:01:08 AM,84015.0
2832,1500 Block N 1000 W,C1931013,CLINTON,,08/07/2018 06:15:11 AM,Monday,22,08/06/2018 10:10:45 PM,Traffic Stop,866359214,CAD: Traffic Stop,41.135417,"{'type': 'Point', 'coordinates': [-112.0450194, 41.135417]}",-112.0450194,Vehicle Stop,UT,08/21/2018 12:01:08 AM,84015.0
2833,1000 Block W 1800 N,C1931019,CLINTON,,08/07/2018 06:15:11 AM,Monday,22,08/06/2018 10:24:26 PM,Traffic Stop,866359213,CAD: Traffic Stop,41.1384681,"{'type': 'Point', 'coordinates': [-112.0455644, 41.1384681]}",-112.0455644,Vehicle Stop,UT,08/21/2018 12:01:09 AM,84015.0
2834,600 Block W 800 N,C1931023,CLINTON,,08/07/2018 06:15:11 AM,Monday,22,08/06/2018 10:47:53 PM,Traffic Stop,866359211,CAD: Traffic Stop,41.1259183,"{'type': 'Point', 'coordinates': [-112.0372889, 41.1259183]}",-112.0372889,Vehicle Stop,UT,08/21/2018 12:01:09 AM,84015.0
2835,1000 Block W 1075 N,C1931025,CLINTON,,08/07/2018 06:15:11 AM,Monday,23,08/06/2018 11:05:59 PM,Traffic Stop,866359210,CAD: Traffic Stop,41.1293777,"{'type': 'Point', 'coordinates': [-112.0452859, 41.1293777]}",-112.0452859,Vehicle Stop,UT,08/21/2018 12:01:09 AM,84015.0
2836,2000 Block N 1000 W,C1931036,CLINTON,,08/07/2018 06:15:11 AM,Monday,23,08/06/2018 11:54:37 PM,Traffic Stop,866359209,CAD: Traffic Stop,41.1428162,"{'type': 'Point', 'coordinates': [-112.045504, 41.1428162]}",-112.045504,Vehicle Stop,UT,08/21/2018 12:01:09 AM,84015.0
2837,2200 Block N 700 W,C1922927,CLINTON,,07/19/2018 06:56:59 AM,Wednesday,13,07/18/2018 01:18:15 PM,Ordinance Violation,864368698,CAD: Ordinance Violation,41.145595,"{'type': 'Point', 'coordinates': [-112.039333, 41.145595]}",-112.039333,Other,UT,07/31/2018 02:25:32 AM,84015.0
2838,1600 Block N 2000 W,C1929170,CLINTON,,08/03/2018 06:41:18 AM,Thursday,12,08/02/2018 12:02:32 PM,Theft,865549731,CAD: Theft,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Theft,UT,08/15/2018 03:01:25 AM,84015.0
2839,2000 Block W 1800 N,C1907692,CLINTON,,06/15/2018 03:09:20 PM,Wednesday,3,06/13/2018 03:07:52 AM,Extra Patrol On Site Call,857466821,CAD: Extra Patrol On Site Call,41.1372077,"{'type': 'Point', 'coordinates': [-112.0609003, 41.1372077]}",-112.0609003,Community Policing,UT,06/27/2018 05:16:55 PM,84015.0
2840,1700 Block W 1800 N,C1907696,CLINTON,,06/15/2018 03:09:20 PM,Wednesday,4,06/13/2018 04:42:58 AM,Traffic Stop,857466820,CAD: Traffic Stop,41.1398736,"{'type': 'Point', 'coordinates': [-112.0585251, 41.1398736]}",-112.0585251,Vehicle Stop,UT,06/27/2018 05:16:55 PM,84015.0
2841,2100 Block N 630 W,C1907730,CLINTON,,06/15/2018 03:09:20 PM,Wednesday,7,06/13/2018 07:42:47 AM,Criminal Mischief,857466819,CAD: Criminal Mischief,41.1442644,"{'type': 'Point', 'coordinates': [-112.0376992, 41.1442644]}",-112.0376992,Property Crime,UT,06/27/2018 05:16:55 PM,84015.0
